composition,game_id,agent_name,model_name,alignment,correct_votes,incorrect_votes,skipped_votes,emergency_meetings,bodies_reported,rounds_survived,eliminations,won_game,times_eliminated,ejections,num_moves,votes_received,sgd_score,svm_score,lr_score,api_input_tokens,api_output_tokens,timestamp
custom_game_20260416_120612,game_20260416_120612,Agent_6,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,1,0,2,0,,,,21192,63,2026-04-16 12:07:38
custom_game_20260416_120612,game_20260416_120612,Agent_7,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,1,0,0,0,0,2,0,,,,21192,63,2026-04-16 12:07:38
custom_game_20260416_120612,game_20260416_120612,Agent_8,navigator:llama-3.3-70b-instruct,B,0,0,0,0,0,1,2,1,0,0,1,0,,,,21192,63,2026-04-16 12:07:38
custom_game_20260416_120612,game_20260416_120612,Agent_9,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,1,0,0,0,0,2,0,,,,21192,63,2026-04-16 12:07:38
custom_game_20260414_222848,game_20260414_222848,Agent_0,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,4,0,1,0,0,10,0,,,,110402,278,2026-04-14 22:31:14
custom_game_20260414_222848,game_20260414_222848,Agent_1,navigator:llama-3.3-70b-instruct,B,0,0,0,0,0,4,0,0,0,0,9,0,,,,110402,278,2026-04-14 22:31:14
custom_game_20260414_222848,game_20260414_222848,Agent_2,navigator:llama-3.3-70b-instruct,B,0,0,0,0,0,4,0,0,0,0,9,0,,,,110402,278,2026-04-14 22:31:14
custom_game_20260414_222848,game_20260414_222848,Agent_3,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,4,0,1,0,0,10,0,,,,110402,278,2026-04-14 22:31:14
custom_game_20260414_222848,game_20260414_222848,Agent_4,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,4,0,1,0,0,10,0,,,,110402,278,2026-04-14 22:31:14
custom_game_20260414_222848,game_20260414_222848,Agent_5,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,4,0,1,0,0,10,0,,,,110402,278,2026-04-14 22:31:14
custom_game_20260414_222848,game_20260414_222848,Agent_6,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,4,0,1,0,0,10,0,,,,110402,278,2026-04-14 22:31:14
custom_game_20260414_222848,game_20260414_222848,Agent_7,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,4,0,1,0,0,10,0,,,,110402,278,2026-04-14 22:31:14
custom_game_20260414_222848,game_20260414_222848,Agent_8,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,4,0,1,0,0,10,0,,,,110402,278,2026-04-14 22:31:14
custom_game_20260414_222848,game_20260414_222848,Agent_9,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,4,0,1,0,0,10,0,,,,110402,278,2026-04-14 22:31:14
custom_game_20260414_223902,game_20260414_223902,Agent_0,navigator:llama-3.3-70b-instruct,B,0,0,0,0,0,1,2,1,0,0,6,0,,,,46653,127,2026-04-14 22:40:02
custom_game_20260414_223902,game_20260414_223902,Agent_1,navigator:llama-3.3-70b-instruct,B,0,0,0,0,0,1,0,1,0,0,7,0,,,,46653,127,2026-04-14 22:40:02
custom_game_20260414_223902,game_20260414_223902,Agent_2,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,1,0,0,1,0,7,0,,,,46653,127,2026-04-14 22:40:02
custom_game_20260414_223902,game_20260414_223902,Agent_3,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,1,0,0,0,0,8,0,,,,46653,127,2026-04-14 22:40:02
custom_game_20260414_223902,game_20260414_223902,Agent_4,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,1,0,1,0,,,,46653,127,2026-04-14 22:40:02
custom_game_20260414_223902,game_20260414_223902,Agent_5,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,1,0,0,0,0,8,0,,,,46653,127,2026-04-14 22:40:02
custom_game_20260418_212248,game_20260418_212248,Agent_0,navigator:llama-3.3-70b-instruct,B,0,0,0,0,0,0,0,1,0,0,1,0,,,,11649,36,2026-04-18 21:23:15
custom_game_20260418_212248,game_20260418_212248,Agent_1,navigator:llama-3.3-70b-instruct,B,0,0,0,0,0,0,0,1,0,0,1,0,,,,11649,36,2026-04-18 21:23:15
custom_game_20260418_212248,game_20260418_212248,Agent_2,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,0,0,1,0,,,,11649,36,2026-04-18 21:23:15
custom_game_20260418_212248,game_20260418_212248,Agent_3,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,0,0,1,0,,,,11649,36,2026-04-18 21:23:15
custom_game_20260418_212248,game_20260418_212248,Agent_4,navigator:llama-3.3-70b-instruct,B,0,0,0,0,0,0,0,1,0,0,1,0,,,,11649,36,2026-04-18 21:23:15
custom_game_20260418_212248,game_20260418_212248,Agent_5,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,0,0,1,0,,,,11649,36,2026-04-18 21:23:15
custom_game_20260418_212248,game_20260418_212248,Agent_6,navigator:llama-3.3-70b-instruct,B,0,0,0,0,0,0,1,1,0,0,0,0,,,,11649,36,2026-04-18 21:23:15
custom_game_20260418_212248,game_20260418_212248,Agent_7,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,1,0,1,0,,,,11649,36,2026-04-18 21:23:15
custom_game_20260418_212248,game_20260418_212248,Agent_8,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,0,0,1,0,,,,11649,36,2026-04-18 21:23:15
custom_game_20260418_212248,game_20260418_212248,Agent_9,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,1,0,1,0,,,,11649,36,2026-04-18 21:23:15
custom_game_20260418_212248,game_20260418_212248,Agent_10,navigator:llama-3.3-70b-instruct,B,0,0,0,0,0,0,1,1,0,0,0,0,,,,11649,36,2026-04-18 21:23:15
custom_game_20260418_212248,game_20260418_212248,Agent_11,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,0,0,1,0,,,,11649,36,2026-04-18 21:23:15
custom_game_20260416_123859,game_20260416_123859,Agent_0,navigator:llama-3.3-70b-instruct,B,0,0,1,1,0,4,0,0,0,0,8,0,0.7681795414963609,0.853559680374943,0.8917357353294646,142039,627,2026-04-16 12:44:12
custom_game_20260416_123859,game_20260416_123859,Agent_1,navigator:llama-3.3-70b-instruct,H,1,0,0,0,0,2,0,1,0,1,6,5,0.2722778491709048,0.3168932791051577,0.315255219529428,142039,627,2026-04-16 12:44:12
custom_game_20260416_123859,game_20260416_123859,Agent_2,navigator:llama-3.3-70b-instruct,B,1,0,0,0,0,4,0,0,0,0,10,3,0.5345063080296623,0.6014953017726118,0.4672354856966853,142039,627,2026-04-16 12:44:12
custom_game_20260416_123859,game_20260416_123859,Agent_3,navigator:llama-3.3-70b-instruct,B,1,0,0,0,0,4,0,0,0,0,10,0,0.8549929032017765,0.9425511822600234,0.8738037340310127,142039,627,2026-04-16 12:44:12
custom_game_20260416_123859,game_20260416_123859,Agent_4,navigator:llama-3.3-70b-instruct,H,1,0,0,0,0,4,0,1,0,0,10,0,0.4234737557516336,0.3705262857783318,0.4745517893958532,142039,627,2026-04-16 12:44:12
custom_game_20260416_123859,game_20260416_123859,Agent_5,navigator:llama-3.3-70b-instruct,H,1,0,0,0,0,4,0,1,0,0,10,0,0.2764160360060673,0.1658031787327167,0.2375789480873326,142039,627,2026-04-16 12:44:12
custom_game_20260416_123859,game_20260416_123859,Agent_6,navigator:llama-3.3-70b-instruct,H,0,1,0,0,0,4,0,1,0,0,10,1,0.352282274859256,0.3896953024937831,0.3734458711333481,142039,627,2026-04-16 12:44:12
custom_game_20260416_123859,game_20260416_123859,Agent_7,navigator:llama-3.3-70b-instruct,H,0,1,0,0,0,4,0,1,0,0,10,0,0.0728322368745441,0.0750986513041407,0.0726914217494442,142039,627,2026-04-16 12:44:12
custom_game_20260416_123859,game_20260416_123859,Agent_8,navigator:llama-3.3-70b-instruct,H,0,1,0,0,0,4,0,1,0,0,10,0,0.3890021907419715,0.3278445204380849,0.4206623360381351,142039,627,2026-04-16 12:44:12
custom_game_20260416_123859,game_20260416_123859,Agent_9,navigator:llama-3.3-70b-instruct,H,0,1,0,0,0,4,0,1,0,0,10,0,0.2833416518674579,0.3215245716655449,0.2552381012305129,142039,627,2026-04-16 12:44:12
custom_game_20260327_164245,game_20260327_164245,Agent_0,navigator:llama-3.3-70b-instruct,B,1,0,0,0,0,2,3,1,0,0,6,0,0.7031401789342433,0.804026545388409,0.5669725449711952,92220,420,2026-03-27 16:44:26
custom_game_20260327_164245,game_20260327_164245,Agent_1,navigator:llama-3.3-70b-instruct,B,1,0,0,0,1,2,1,1,0,0,7,0,0.6736978048888607,0.759599087780547,0.4617015660702591,92220,420,2026-03-27 16:44:26
custom_game_20260327_164245,game_20260327_164245,Agent_2,navigator:llama-3.3-70b-instruct,H,0,1,0,0,0,2,0,0,1,0,8,0,0.3342600329223416,0.3910663996082389,0.3876526965203831,92220,420,2026-03-27 16:44:26
custom_game_20260327_164245,game_20260327_164245,Agent_3,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,1,0,0,1,0,4,0,,,,92220,420,2026-03-27 16:44:26
custom_game_20260327_164245,game_20260327_164245,Agent_4,navigator:llama-3.3-70b-instruct,H,0,1,0,0,0,2,0,0,0,0,9,0,0.3982917755197859,0.4042379067153616,0.4411219564082421,92220,420,2026-03-27 16:44:26
custom_game_20260327_164245,game_20260327_164245,Agent_5,navigator:llama-3.3-70b-instruct,H,0,1,0,0,0,2,0,0,1,0,8,0,0.4919672312676554,0.5678353932726621,0.250370186001693,92220,420,2026-03-27 16:44:26
custom_game_20260327_164245,game_20260327_164245,Agent_6,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,1,0,4,0,,,,92220,420,2026-03-27 16:44:26
custom_game_20260327_164245,game_20260327_164245,Agent_7,navigator:llama-3.3-70b-instruct,H,0,0,1,0,1,1,0,0,0,1,4,5,0.5355150443657459,0.5902177602858395,0.5109973935543018,92220,420,2026-03-27 16:44:26
custom_game_20260418_212155,game_20260418_212155,Agent_0,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,0,0,1,0,,,,11635,34,2026-04-18 21:22:28
custom_game_20260418_212155,game_20260418_212155,Agent_1,navigator:llama-3.3-70b-instruct,B,0,0,0,0,0,0,0,1,0,0,1,0,,,,11635,34,2026-04-18 21:22:28
custom_game_20260418_212155,game_20260418_212155,Agent_2,navigator:llama-3.3-70b-instruct,B,0,0,0,0,0,0,0,1,0,0,1,0,,,,11635,34,2026-04-18 21:22:28
custom_game_20260418_212155,game_20260418_212155,Agent_3,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,1,0,1,0,,,,11635,34,2026-04-18 21:22:28
custom_game_20260418_212155,game_20260418_212155,Agent_4,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,0,0,1,0,,,,11635,34,2026-04-18 21:22:28
custom_game_20260418_212155,game_20260418_212155,Agent_5,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,0,0,1,0,,,,11635,34,2026-04-18 21:22:28
custom_game_20260418_212155,game_20260418_212155,Agent_6,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,0,0,1,0,,,,11635,34,2026-04-18 21:22:28
custom_game_20260418_212155,game_20260418_212155,Agent_7,navigator:llama-3.3-70b-instruct,B,0,0,0,0,0,0,1,1,0,0,0,0,,,,11635,34,2026-04-18 21:22:28
custom_game_20260418_212155,game_20260418_212155,Agent_8,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,1,0,1,0,,,,11635,34,2026-04-18 21:22:28
custom_game_20260418_212155,game_20260418_212155,Agent_9,navigator:llama-3.3-70b-instruct,B,0,0,0,0,0,0,1,1,0,0,0,0,,,,11635,34,2026-04-18 21:22:28
custom_game_20260418_212155,game_20260418_212155,Agent_10,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,0,0,1,0,,,,11635,34,2026-04-18 21:22:28
custom_game_20260418_212155,game_20260418_212155,Agent_11,navigator:llama-3.3-70b-instruct,B,0,0,0,0,0,0,0,1,0,0,1,0,,,,11635,34,2026-04-18 21:22:28
custom_game_20260310_210232,game_20260310_210232,Agent_0,navigator:llama-3.3-70b-instruct,B,1,0,0,0,0,9,1,0,0,0,18,1,0.7044332648533382,0.7268734269151826,0.7457481055400574,220327,658,2026-03-10 21:07:45
custom_game_20260310_210232,game_20260310_210232,Agent_1,navigator:llama-3.3-70b-instruct,B,1,0,0,0,0,9,1,0,0,0,18,0,0.7044332648533382,0.7268734269151826,0.7457481055400574,220327,658,2026-03-10 21:07:45
custom_game_20260310_210232,game_20260310_210232,Agent_2,navigator:llama-3.3-70b-instruct,B,1,0,0,0,0,9,1,0,0,0,18,0,0.7044332648533382,0.7268734269151826,0.7457481055400574,220327,658,2026-03-10 21:07:45
custom_game_20260310_210232,game_20260310_210232,Agent_3,navigator:llama-3.3-70b-instruct,H,0,1,0,0,0,8,0,1,1,0,17,0,0.7044332648533382,0.7268734269151826,0.7457481055400574,220327,658,2026-03-10 21:07:45
custom_game_20260310_210232,game_20260310_210232,Agent_4,navigator:llama-3.3-70b-instruct,H,0,1,0,0,0,9,0,1,0,0,20,0,0.7044332648533382,0.7268734269151826,0.7457481055400574,220327,658,2026-03-10 21:07:45
custom_game_20260310_210232,game_20260310_210232,Agent_5,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,1,1,0,1,0,,,,220327,658,2026-03-10 21:07:45
custom_game_20260310_210232,game_20260310_210232,Agent_6,navigator:llama-3.3-70b-instruct,H,0,1,0,0,0,9,0,1,0,0,20,0,0.7044332648533382,0.7268734269151826,0.7457481055400574,220327,658,2026-03-10 21:07:45
custom_game_20260310_210232,game_20260310_210232,Agent_7,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,1,1,0,1,0,,,,220327,658,2026-03-10 21:07:45
custom_game_20260310_210232,game_20260310_210232,Agent_8,navigator:llama-3.3-70b-instruct,H,0,1,0,0,0,9,0,1,0,0,20,0,0.7044332648533382,0.7268734269151826,0.7457481055400574,220327,658,2026-03-10 21:07:45
custom_game_20260310_210232,game_20260310_210232,Agent_9,navigator:llama-3.3-70b-instruct,H,1,0,0,0,1,0,0,1,0,1,1,9,0.7138526874643687,0.7160282898314658,0.751208646992011,220327,658,2026-03-10 21:07:45
custom_game_20260310_210232,game_20260310_210232,Agent_10,navigator:llama-3.3-70b-instruct,H,0,1,0,0,0,9,0,1,0,0,20,0,0.7044332648533382,0.7268734269151826,0.7457481055400574,220327,658,2026-03-10 21:07:45
custom_game_20260310_210232,game_20260310_210232,Agent_11,navigator:llama-3.3-70b-instruct,H,0,1,0,0,0,9,0,1,0,0,20,0,0.7044332648533382,0.7268734269151826,0.7457481055400574,220327,658,2026-03-10 21:07:45
custom_movement_tracing_test_002,movement_tracing_test_002,Agent_0,navigator:llama-3.3-70b-instruct,B,0,0,0,0,0,2,3,1,0,0,3,0,,,,60476,181,2026-03-10 18:55:07
custom_movement_tracing_test_002,movement_tracing_test_002,Agent_1,navigator:llama-3.3-70b-instruct,B,0,0,0,0,0,2,2,1,0,0,4,0,,,,60476,181,2026-03-10 18:55:07
custom_movement_tracing_test_002,movement_tracing_test_002,Agent_2,navigator:llama-3.3-70b-instruct,B,0,0,0,0,0,2,2,1,0,0,3,0,,,,60476,181,2026-03-10 18:55:07
custom_movement_tracing_test_002,movement_tracing_test_002,Agent_3,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,1,0,0,1,0,3,0,,,,60476,181,2026-03-10 18:55:07
custom_movement_tracing_test_002,movement_tracing_test_002,Agent_4,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,1,0,0,1,0,3,0,,,,60476,181,2026-03-10 18:55:07
custom_movement_tracing_test_002,movement_tracing_test_002,Agent_5,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,2,0,0,1,0,5,0,,,,60476,181,2026-03-10 18:55:07
custom_movement_tracing_test_002,movement_tracing_test_002,Agent_6,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,2,0,0,0,0,6,0,,,,60476,181,2026-03-10 18:55:07
custom_movement_tracing_test_002,movement_tracing_test_002,Agent_7,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,2,0,0,0,0,6,0,,,,60476,181,2026-03-10 18:55:07
custom_movement_tracing_test_002,movement_tracing_test_002,Agent_8,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,1,0,1,0,,,,60476,181,2026-03-10 18:55:07
custom_movement_tracing_test_002,movement_tracing_test_002,Agent_9,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,1,0,0,1,0,4,0,,,,60476,181,2026-03-10 18:55:07
custom_movement_tracing_test_002,movement_tracing_test_002,Agent_10,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,2,0,0,1,0,6,0,,,,60476,181,2026-03-10 18:55:07
custom_movement_tracing_test_002,movement_tracing_test_002,Agent_11,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,1,0,1,0,,,,60476,181,2026-03-10 18:55:07
custom_game_20260310_175815,game_20260310_175815,Agent_0,navigator:llama-3.3-70b-instruct,B,0,0,0,0,0,1,2,1,0,0,2,0,,,,37394,101,2026-03-10 17:59:17
custom_game_20260310_175815,game_20260310_175815,Agent_1,navigator:llama-3.3-70b-instruct,B,0,0,0,0,0,1,0,1,0,0,4,0,,,,37394,101,2026-03-10 17:59:17
custom_game_20260310_175815,game_20260310_175815,Agent_2,navigator:llama-3.3-70b-instruct,B,0,0,0,0,0,1,2,1,0,0,2,0,,,,37394,101,2026-03-10 17:59:17
custom_game_20260310_175815,game_20260310_175815,Agent_3,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,1,0,0,0,0,4,0,,,,37394,101,2026-03-10 17:59:17
custom_game_20260310_175815,game_20260310_175815,Agent_4,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,1,0,0,1,0,3,0,,,,37394,101,2026-03-10 17:59:17
custom_game_20260310_175815,game_20260310_175815,Agent_5,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,1,0,1,0,,,,37394,101,2026-03-10 17:59:17
custom_game_20260310_175815,game_20260310_175815,Agent_6,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,1,0,2,0,,,,37394,101,2026-03-10 17:59:17
custom_game_20260310_175815,game_20260310_175815,Agent_7,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,1,0,0,1,0,4,0,,,,37394,101,2026-03-10 17:59:17
custom_game_20260310_175815,game_20260310_175815,Agent_8,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,1,0,0,0,0,4,0,,,,37394,101,2026-03-10 17:59:17
custom_game_20260310_175815,game_20260310_175815,Agent_9,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,1,0,0,0,0,4,0,,,,37394,101,2026-03-10 17:59:17
custom_game_20260402_190502,game_20260402_190502,Agent_0,navigator:llama-3.3-70b-instruct,B,1,0,0,0,0,2,2,1,0,0,3,0,0.5671564805660083,0.6464774072871925,0.5669338131799049,55922,280,2026-04-02 19:16:17
custom_game_20260402_190502,game_20260402_190502,Agent_1,navigator:llama-3.3-70b-instruct,B,1,0,0,0,0,2,1,1,0,0,2,0,0.7122987108522238,0.7507295354462349,0.6885719859797697,55922,280,2026-04-02 19:16:17
custom_game_20260402_190502,game_20260402_190502,Agent_2,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,1,0,0,1,0,4,0,,,,55922,280,2026-04-02 19:16:17
custom_game_20260402_190502,game_20260402_190502,Agent_3,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,2,0,0,1,0,4,0,,,,55922,280,2026-04-02 19:16:17
custom_game_20260402_190502,game_20260402_190502,Agent_4,navigator:llama-3.3-70b-instruct,H,0,1,0,0,0,2,0,0,0,0,5,1,0.4753067568975991,0.2385318963598416,0.2709051505641883,55922,280,2026-04-02 19:16:17
custom_game_20260402_190502,game_20260402_190502,Agent_5,navigator:llama-3.3-70b-instruct,H,0,1,0,0,0,2,0,0,0,0,5,0,0.4188560175866865,0.4001150594798328,0.3174214978877211,55922,280,2026-04-02 19:16:17
custom_game_20260402_190502,game_20260402_190502,Agent_6,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,1,0,1,0,,,,55922,280,2026-04-02 19:16:17
custom_game_20260402_190502,game_20260402_190502,Agent_7,navigator:llama-3.3-70b-instruct,H,0,1,0,0,1,2,0,0,0,1,4,4,0.1024926850031013,0.0425211910083346,0.1021523757671539,55922,280,2026-04-02 19:16:17
custom_movement_tracing_test_003,movement_tracing_test_003,Agent_0,navigator:llama-3.3-70b-instruct,B,2,0,0,0,0,3,3,1,0,0,3,1,0.5969663061846816,0.614513263070582,0.5651293011252935,90002,530,2026-03-10 18:57:08
custom_movement_tracing_test_003,movement_tracing_test_003,Agent_1,navigator:llama-3.3-70b-instruct,B,0,0,1,0,0,1,1,1,0,1,3,4,,,,90002,530,2026-03-10 18:57:08
custom_movement_tracing_test_003,movement_tracing_test_003,Agent_2,navigator:llama-3.3-70b-instruct,H,1,0,0,0,0,2,0,0,1,0,6,0,,,,90002,530,2026-03-10 18:57:08
custom_movement_tracing_test_003,movement_tracing_test_003,Agent_3,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,1,0,2,0,,,,90002,530,2026-03-10 18:57:08
custom_movement_tracing_test_003,movement_tracing_test_003,Agent_4,navigator:llama-3.3-70b-instruct,H,1,0,0,0,1,3,0,0,1,0,5,0,,,,90002,530,2026-03-10 18:57:08
custom_movement_tracing_test_003,movement_tracing_test_003,Agent_5,navigator:llama-3.3-70b-instruct,H,2,0,0,0,1,3,0,0,0,1,5,2,0.356725351493819,0.2302736767225586,0.4425363220804998,90002,530,2026-03-10 18:57:08
custom_movement_tracing_test_003,movement_tracing_test_003,Agent_6,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,1,0,0,1,0,4,0,,,,90002,530,2026-03-10 18:57:08
custom_movement_tracing_test_003,movement_tracing_test_003,Agent_7,navigator:llama-3.3-70b-instruct,H,1,1,0,0,0,3,0,0,0,0,7,1,0.2212530783350557,0.2069904399452612,0.0934603796959673,90002,530,2026-03-10 18:57:08
custom_movement_tracing_test_004,movement_tracing_test_004,Agent_0,navigator:llama-3.3-70b-instruct,B,2,1,0,0,1,2,3,0,0,1,2,6,0.6828542889093244,0.6103680223195665,0.6373721629864986,189834,1220,2026-03-10 19:02:23
custom_movement_tracing_test_004,movement_tracing_test_004,Agent_1,navigator:llama-3.3-70b-instruct,B,1,0,0,0,0,0,1,0,0,1,1,9,,,,189834,1220,2026-03-10 19:02:23
custom_movement_tracing_test_004,movement_tracing_test_004,Agent_2,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,1,1,0,1,0,,,,189834,1220,2026-03-10 19:02:23
custom_movement_tracing_test_004,movement_tracing_test_004,Agent_3,navigator:llama-3.3-70b-instruct,H,2,1,0,0,0,2,0,1,0,0,6,0,0.313850985043275,0.2691946876622437,0.2281778807826546,189834,1220,2026-03-10 19:02:23
custom_movement_tracing_test_004,movement_tracing_test_004,Agent_4,navigator:llama-3.3-70b-instruct,H,2,1,0,0,0,2,0,1,0,0,6,0,0.3800772275107043,0.4110077188375767,0.2207586119545747,189834,1220,2026-03-10 19:02:23
custom_movement_tracing_test_004,movement_tracing_test_004,Agent_5,navigator:llama-3.3-70b-instruct,H,2,1,0,0,0,2,0,1,0,0,6,0,0.2900751950642698,0.1364786898175879,0.2736676020813411,189834,1220,2026-03-10 19:02:23
custom_movement_tracing_test_004,movement_tracing_test_004,Agent_6,navigator:llama-3.3-70b-instruct,H,2,1,0,0,0,2,0,1,0,0,6,0,0.2894516270599236,0.1947884908357985,0.232201903429204,189834,1220,2026-03-10 19:02:23
custom_movement_tracing_test_004,movement_tracing_test_004,Agent_7,navigator:llama-3.3-70b-instruct,H,1,0,0,0,1,1,0,1,1,0,2,0,,,,189834,1220,2026-03-10 19:02:23
custom_movement_tracing_test_004,movement_tracing_test_004,Agent_8,navigator:llama-3.3-70b-instruct,H,1,1,0,0,1,2,0,1,1,0,4,0,,,,189834,1220,2026-03-10 19:02:23
custom_movement_tracing_test_004,movement_tracing_test_004,Agent_9,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,1,1,0,1,0,,,,189834,1220,2026-03-10 19:02:23
custom_movement_tracing_test_004,movement_tracing_test_004,Agent_10,navigator:llama-3.3-70b-instruct,H,2,0,0,0,0,1,0,1,0,1,3,8,,,,189834,1220,2026-03-10 19:02:23
custom_movement_tracing_test_004,movement_tracing_test_004,Agent_11,navigator:llama-3.3-70b-instruct,H,2,1,0,0,0,2,0,1,0,0,4,1,0.4810445133967518,0.3441321497536252,0.4602093476261363,189834,1220,2026-03-10 19:02:23
custom_merge_test_004,merge_test_004,Agent_0,navigator:llama-3.3-70b-instruct,B,3,0,0,0,0,3,4,0,0,1,5,4,0.5274622522354053,0.5514607886460762,0.5233309590205442,154966,861,2026-03-26 11:40:44
custom_merge_test_004,merge_test_004,Agent_1,navigator:llama-3.3-70b-instruct,B,1,0,0,0,0,0,1,0,0,1,1,4,,,,154966,861,2026-03-26 11:40:44
custom_merge_test_004,merge_test_004,Agent_2,navigator:llama-3.3-70b-instruct,H,1,1,0,0,0,2,0,1,1,0,7,0,,,,154966,861,2026-03-26 11:40:44
custom_merge_test_004,merge_test_004,Agent_3,navigator:llama-3.3-70b-instruct,H,1,0,0,0,0,1,0,1,1,0,4,0,,,,154966,861,2026-03-26 11:40:44
custom_merge_test_004,merge_test_004,Agent_4,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,1,1,0,1,0,,,,154966,861,2026-03-26 11:40:44
custom_merge_test_004,merge_test_004,Agent_5,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,1,1,0,1,0,,,,154966,861,2026-03-26 11:40:44
custom_merge_test_004,merge_test_004,Agent_6,navigator:llama-3.3-70b-instruct,H,2,1,0,0,2,3,0,1,0,0,7,2,0.2167834042472742,0.1463553371113029,0.1901340689987599,154966,861,2026-03-26 11:40:44
custom_merge_test_004,merge_test_004,Agent_7,navigator:llama-3.3-70b-instruct,H,1,1,0,0,0,3,0,1,1,0,9,0,,,,154966,861,2026-03-26 11:40:44
custom_merge_test_004,merge_test_004,Agent_8,navigator:llama-3.3-70b-instruct,H,2,1,0,0,0,3,0,1,0,0,9,0,0.1450483863350913,0.1697831094374298,0.1555498763221207,154966,861,2026-03-26 11:40:44
custom_merge_test_004,merge_test_004,Agent_9,navigator:llama-3.3-70b-instruct,H,1,0,1,0,1,1,0,1,0,1,3,6,,,,154966,861,2026-03-26 11:40:44
custom_game_20260418_211324,game_20260418_211324,Agent_0,navigator:llama-3.3-70b-instruct,B,0,0,0,0,1,1,2,1,0,0,0,0,,,,27159,81,2026-04-18 21:15:13
custom_game_20260418_211324,game_20260418_211324,Agent_1,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,1,0,2,0,,,,27159,81,2026-04-18 21:15:13
custom_game_20260418_211324,game_20260418_211324,Agent_2,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,1,0,0,0,0,4,0,,,,27159,81,2026-04-18 21:15:13
custom_game_20260418_211324,game_20260418_211324,Agent_3,navigator:llama-3.3-70b-instruct,H,0,0,0,0,0,0,0,0,1,0,2,0,,,,27159,81,2026-04-18 21:15:13
