game_id,round_id,timestamp,num_alive,num_killed
ee04be7c-cfd3-45ea-8f0c-51af2479a992,1,,7,2
e6dc393e-d019-49b0-84a7-9c201d916663,1,,7,2
2a52b4d8-b57a-426a-abeb-d1b6317cc6c4,1,,7,2
0506aa66-4fc5-4cef-806f-36df1a88cdd4,1,,7,2
618e47a0-ad03-42c5-85ae-681757c68bbf,1,,7,2
55eff2a8-07a9-4aa0-8498-5a4e36887427,1,,7,2
87ebf420-8950-48b8-83d8-d264f9e1065e,2,,7,2
3acd2a18-2946-44eb-8098-217d5a7ca1bb,2,,7,2
ee04be7c-cfd3-45ea-8f0c-51af2479a992,2,,7,2
e6dc393e-d019-49b0-84a7-9c201d916663,2,,7,2
2a52b4d8-b57a-426a-abeb-d1b6317cc6c4,2,,7,2
0506aa66-4fc5-4cef-806f-36df1a88cdd4,2,,7,2
618e47a0-ad03-42c5-85ae-681757c68bbf,2,,7,2
55eff2a8-07a9-4aa0-8498-5a4e36887427,2,,7,2
87ebf420-8950-48b8-83d8-d264f9e1065e,3,,6,3
3acd2a18-2946-44eb-8098-217d5a7ca1bb,3,,6,3
ee04be7c-cfd3-45ea-8f0c-51af2479a992,3,,6,3
e6dc393e-d019-49b0-84a7-9c201d916663,3,,6,3
2a52b4d8-b57a-426a-abeb-d1b6317cc6c4,3,,6,3
0506aa66-4fc5-4cef-806f-36df1a88cdd4,3,,6,3
618e47a0-ad03-42c5-85ae-681757c68bbf,3,,6,3
55eff2a8-07a9-4aa0-8498-5a4e36887427,3,,6,3
87ebf420-8950-48b8-83d8-d264f9e1065e,4,,6,3
3acd2a18-2946-44eb-8098-217d5a7ca1bb,4,,6,3
ee04be7c-cfd3-45ea-8f0c-51af2479a992,4,,6,3
e6dc393e-d019-49b0-84a7-9c201d916663,4,,6,3
2a52b4d8-b57a-426a-abeb-d1b6317cc6c4,4,,6,3
0506aa66-4fc5-4cef-806f-36df1a88cdd4,4,,6,3
618e47a0-ad03-42c5-85ae-681757c68bbf,4,,6,3
55eff2a8-07a9-4aa0-8498-5a4e36887427,4,,6,3
87ebf420-8950-48b8-83d8-d264f9e1065e,5,,6,3
3acd2a18-2946-44eb-8098-217d5a7ca1bb,5,,6,3
ee04be7c-cfd3-45ea-8f0c-51af2479a992,5,,6,3
e6dc393e-d019-49b0-84a7-9c201d916663,5,,6,3
2a52b4d8-b57a-426a-abeb-d1b6317cc6c4,5,,6,3
0506aa66-4fc5-4cef-806f-36df1a88cdd4,5,,6,3
618e47a0-ad03-42c5-85ae-681757c68bbf,5,,6,3
55eff2a8-07a9-4aa0-8498-5a4e36887427,5,,6,3
87ebf420-8950-48b8-83d8-d264f9e1065e,6,,6,3
3acd2a18-2946-44eb-8098-217d5a7ca1bb,6,,6,3
ee04be7c-cfd3-45ea-8f0c-51af2479a992,6,,6,3
e6dc393e-d019-49b0-84a7-9c201d916663,6,,6,3
2a52b4d8-b57a-426a-abeb-d1b6317cc6c4,6,,6,3
0506aa66-4fc5-4cef-806f-36df1a88cdd4,6,,6,3
618e47a0-ad03-42c5-85ae-681757c68bbf,6,,6,3
55eff2a8-07a9-4aa0-8498-5a4e36887427,6,,6,3
87ebf420-8950-48b8-83d8-d264f9e1065e,7,,6,3
3acd2a18-2946-44eb-8098-217d5a7ca1bb,7,,6,3
ee04be7c-cfd3-45ea-8f0c-51af2479a992,7,,6,3
e6dc393e-d019-49b0-84a7-9c201d916663,7,,6,3
2a52b4d8-b57a-426a-abeb-d1b6317cc6c4,7,,6,3
0506aa66-4fc5-4cef-806f-36df1a88cdd4,7,,6,3
618e47a0-ad03-42c5-85ae-681757c68bbf,7,,6,3
55eff2a8-07a9-4aa0-8498-5a4e36887427,7,,6,3
87ebf420-8950-48b8-83d8-d264f9e1065e,8,,6,3
3acd2a18-2946-44eb-8098-217d5a7ca1bb,8,,6,3
ee04be7c-cfd3-45ea-8f0c-51af2479a992,8,,6,3
e6dc393e-d019-49b0-84a7-9c201d916663,8,,6,3
2a52b4d8-b57a-426a-abeb-d1b6317cc6c4,8,,6,3
0506aa66-4fc5-4cef-806f-36df1a88cdd4,8,,6,3
618e47a0-ad03-42c5-85ae-681757c68bbf,8,,6,3
55eff2a8-07a9-4aa0-8498-5a4e36887427,8,,6,3
87ebf420-8950-48b8-83d8-d264f9e1065e,9,,6,3
3acd2a18-2946-44eb-8098-217d5a7ca1bb,9,,6,3
ee04be7c-cfd3-45ea-8f0c-51af2479a992,9,,6,3
e6dc393e-d019-49b0-84a7-9c201d916663,9,,6,3
2a52b4d8-b57a-426a-abeb-d1b6317cc6c4,9,,6,3
0506aa66-4fc5-4cef-806f-36df1a88cdd4,9,,6,3
618e47a0-ad03-42c5-85ae-681757c68bbf,9,,6,3
55eff2a8-07a9-4aa0-8498-5a4e36887427,9,,6,3
87ebf420-8950-48b8-83d8-d264f9e1065e,10,,5,4
3acd2a18-2946-44eb-8098-217d5a7ca1bb,10,,5,4
ee04be7c-cfd3-45ea-8f0c-51af2479a992,10,,5,4
e6dc393e-d019-49b0-84a7-9c201d916663,10,,5,4
2a52b4d8-b57a-426a-abeb-d1b6317cc6c4,10,,5,4
0506aa66-4fc5-4cef-806f-36df1a88cdd4,10,,5,4
618e47a0-ad03-42c5-85ae-681757c68bbf,10,,5,4
55eff2a8-07a9-4aa0-8498-5a4e36887427,10,,5,4
cb510b37-71eb-461a-acf0-bb71c248165f,0,,8,0
f1f0dd28-5676-4ceb-83ba-b7f730baf52a,0,,8,0
42018d77-f42a-49a4-99a3-1bbffd34bf25,0,,8,0
7024bef7-c36d-4183-bc31-334719eae62d,0,,8,0
e62f55af-b734-4df8-a5d5-56b65ae7083c,0,,8,0
628bc0ae-1fb4-4408-ad1a-540c5d95e8bd,0,,8,0
729cfcc0-8a61-46ea-b0f0-bcf6ac9438ee,0,,8,0
17ed6ddb-076a-4fcf-9af6-f81c3d163832,0,,8,0
cb510b37-71eb-461a-acf0-bb71c248165f,1,,8,1
f1f0dd28-5676-4ceb-83ba-b7f730baf52a,1,,8,1
42018d77-f42a-49a4-99a3-1bbffd34bf25,1,,8,1
7024bef7-c36d-4183-bc31-334719eae62d,1,,8,1
e62f55af-b734-4df8-a5d5-56b65ae7083c,1,,8,1
628bc0ae-1fb4-4408-ad1a-540c5d95e8bd,1,,8,1
729cfcc0-8a61-46ea-b0f0-bcf6ac9438ee,1,,8,1
17ed6ddb-076a-4fcf-9af6-f81c3d163832,1,,8,1
cb510b37-71eb-461a-acf0-bb71c248165f,2,,7,2
f1f0dd28-5676-4ceb-83ba-b7f730baf52a,2,,7,2
42018d77-f42a-49a4-99a3-1bbffd34bf25,2,,7,2
7024bef7-c36d-4183-bc31-334719eae62d,2,,7,2
e62f55af-b734-4df8-a5d5-56b65ae7083c,2,,7,2
628bc0ae-1fb4-4408-ad1a-540c5d95e8bd,2,,7,2
729cfcc0-8a61-46ea-b0f0-bcf6ac9438ee,2,,7,2
17ed6ddb-076a-4fcf-9af6-f81c3d163832,2,,7,2
cb510b37-71eb-461a-acf0-bb71c248165f,3,,7,2
f1f0dd28-5676-4ceb-83ba-b7f730baf52a,3,,7,2
42018d77-f42a-49a4-99a3-1bbffd34bf25,3,,7,2
7024bef7-c36d-4183-bc31-334719eae62d,3,,7,2
e62f55af-b734-4df8-a5d5-56b65ae7083c,3,,7,2
628bc0ae-1fb4-4408-ad1a-540c5d95e8bd,3,,7,2
729cfcc0-8a61-46ea-b0f0-bcf6ac9438ee,3,,7,2
17ed6ddb-076a-4fcf-9af6-f81c3d163832,3,,7,2
cb510b37-71eb-461a-acf0-bb71c248165f,4,,5,4
f1f0dd28-5676-4ceb-83ba-b7f730baf52a,4,,5,4
42018d77-f42a-49a4-99a3-1bbffd34bf25,4,,5,4
7024bef7-c36d-4183-bc31-334719eae62d,4,,5,4
e62f55af-b734-4df8-a5d5-56b65ae7083c,4,,5,4
628bc0ae-1fb4-4408-ad1a-540c5d95e8bd,4,,5,4
729cfcc0-8a61-46ea-b0f0-bcf6ac9438ee,4,,5,4
17ed6ddb-076a-4fcf-9af6-f81c3d163832,4,,5,4
cb510b37-71eb-461a-acf0-bb71c248165f,5,,5,4
f1f0dd28-5676-4ceb-83ba-b7f730baf52a,5,,5,4
42018d77-f42a-49a4-99a3-1bbffd34bf25,5,,5,4
7024bef7-c36d-4183-bc31-334719eae62d,5,,5,4
e62f55af-b734-4df8-a5d5-56b65ae7083c,5,,5,4
628bc0ae-1fb4-4408-ad1a-540c5d95e8bd,5,,5,4
729cfcc0-8a61-46ea-b0f0-bcf6ac9438ee,5,,5,4
17ed6ddb-076a-4fcf-9af6-f81c3d163832,5,,5,4
cb510b37-71eb-461a-acf0-bb71c248165f,6,,5,4
f1f0dd28-5676-4ceb-83ba-b7f730baf52a,6,,5,4
42018d77-f42a-49a4-99a3-1bbffd34bf25,6,,5,4
7024bef7-c36d-4183-bc31-334719eae62d,6,,5,4
e62f55af-b734-4df8-a5d5-56b65ae7083c,6,,5,4
628bc0ae-1fb4-4408-ad1a-540c5d95e8bd,6,,5,4
729cfcc0-8a61-46ea-b0f0-bcf6ac9438ee,6,,5,4
17ed6ddb-076a-4fcf-9af6-f81c3d163832,6,,5,4
cb510b37-71eb-461a-acf0-bb71c248165f,7,,4,5
f1f0dd28-5676-4ceb-83ba-b7f730baf52a,7,,4,5
42018d77-f42a-49a4-99a3-1bbffd34bf25,7,,4,5
7024bef7-c36d-4183-bc31-334719eae62d,7,,4,5
e62f55af-b734-4df8-a5d5-56b65ae7083c,7,,4,5
628bc0ae-1fb4-4408-ad1a-540c5d95e8bd,7,,4,5
729cfcc0-8a61-46ea-b0f0-bcf6ac9438ee,7,,4,5
17ed6ddb-076a-4fcf-9af6-f81c3d163832,7,,4,5
cb510b37-71eb-461a-acf0-bb71c248165f,8,,3,6
f1f0dd28-5676-4ceb-83ba-b7f730baf52a,8,,3,6
42018d77-f42a-49a4-99a3-1bbffd34bf25,8,,3,6
7024bef7-c36d-4183-bc31-334719eae62d,8,,3,6
e62f55af-b734-4df8-a5d5-56b65ae7083c,8,,3,6
628bc0ae-1fb4-4408-ad1a-540c5d95e8bd,8,,3,6
729cfcc0-8a61-46ea-b0f0-bcf6ac9438ee,8,,3,6
17ed6ddb-076a-4fcf-9af6-f81c3d163832,8,,3,6
cb510b37-71eb-461a-acf0-bb71c248165f,9,,3,6
f1f0dd28-5676-4ceb-83ba-b7f730baf52a,9,,3,6
42018d77-f42a-49a4-99a3-1bbffd34bf25,9,,3,6
7024bef7-c36d-4183-bc31-334719eae62d,9,,3,6
e62f55af-b734-4df8-a5d5-56b65ae7083c,9,,3,6
628bc0ae-1fb4-4408-ad1a-540c5d95e8bd,9,,3,6
729cfcc0-8a61-46ea-b0f0-bcf6ac9438ee,9,,3,6
17ed6ddb-076a-4fcf-9af6-f81c3d163832,9,,3,6
cb510b37-71eb-461a-acf0-bb71c248165f,10,,3,6
f1f0dd28-5676-4ceb-83ba-b7f730baf52a,10,,3,6
42018d77-f42a-49a4-99a3-1bbffd34bf25,10,,3,6
7024bef7-c36d-4183-bc31-334719eae62d,10,,3,6
e62f55af-b734-4df8-a5d5-56b65ae7083c,10,,3,6
628bc0ae-1fb4-4408-ad1a-540c5d95e8bd,10,,3,6
729cfcc0-8a61-46ea-b0f0-bcf6ac9438ee,10,,3,6
17ed6ddb-076a-4fcf-9af6-f81c3d163832,10,,3,6
6d9cef7a-2170-4414-842c-a53e5671d0a7,0,,8,0
88acd70b-8806-4984-8b62-c94635ece30f,0,,8,0
e0e07f4f-0601-4a60-831b-54e7035f02f2,0,,8,0
4dcc68d0-8f92-4583-940a-ec6a319e873f,0,,8,0
35ee01cc-feb0-436c-8b47-3e3547761037,0,,8,0
6f6e3f40-a8e7-424d-8745-12920428ff77,0,,8,0
9b41bc82-2331-4ab2-a620-262aedae2d29,0,,8,0
a1a2af6d-2fde-404c-a80a-ce5380be63fd,0,,8,0
6d9cef7a-2170-4414-842c-a53e5671d0a7,1,,8,1
88acd70b-8806-4984-8b62-c94635ece30f,1,,8,1
e0e07f4f-0601-4a60-831b-54e7035f02f2,1,,8,1
4dcc68d0-8f92-4583-940a-ec6a319e873f,1,,8,1
35ee01cc-feb0-436c-8b47-3e3547761037,1,,8,1
6f6e3f40-a8e7-424d-8745-12920428ff77,1,,8,1
9b41bc82-2331-4ab2-a620-262aedae2d29,1,,8,1
a1a2af6d-2fde-404c-a80a-ce5380be63fd,1,,8,1
6d9cef7a-2170-4414-842c-a53e5671d0a7,2,,7,2
88acd70b-8806-4984-8b62-c94635ece30f,2,,7,2
e0e07f4f-0601-4a60-831b-54e7035f02f2,2,,7,2
4dcc68d0-8f92-4583-940a-ec6a319e873f,2,,7,2
35ee01cc-feb0-436c-8b47-3e3547761037,2,,7,2
6f6e3f40-a8e7-424d-8745-12920428ff77,2,,7,2
9b41bc82-2331-4ab2-a620-262aedae2d29,2,,7,2
a1a2af6d-2fde-404c-a80a-ce5380be63fd,2,,7,2
6d9cef7a-2170-4414-842c-a53e5671d0a7,3,,6,3
88acd70b-8806-4984-8b62-c94635ece30f,3,,6,3
e0e07f4f-0601-4a60-831b-54e7035f02f2,3,,6,3
4dcc68d0-8f92-4583-940a-ec6a319e873f,3,,6,3
35ee01cc-feb0-436c-8b47-3e3547761037,3,,6,3
6f6e3f40-a8e7-424d-8745-12920428ff77,3,,6,3
9b41bc82-2331-4ab2-a620-262aedae2d29,3,,6,3
a1a2af6d-2fde-404c-a80a-ce5380be63fd,3,,6,3
6d9cef7a-2170-4414-842c-a53e5671d0a7,4,,5,4
88acd70b-8806-4984-8b62-c94635ece30f,4,,5,4
e0e07f4f-0601-4a60-831b-54e7035f02f2,4,,5,4
4dcc68d0-8f92-4583-940a-ec6a319e873f,4,,5,4
35ee01cc-feb0-436c-8b47-3e3547761037,4,,5,4
6f6e3f40-a8e7-424d-8745-12920428ff77,4,,5,4
9b41bc82-2331-4ab2-a620-262aedae2d29,4,,5,4
a1a2af6d-2fde-404c-a80a-ce5380be63fd,4,,5,4
6d9cef7a-2170-4414-842c-a53e5671d0a7,5,,4,5
88acd70b-8806-4984-8b62-c94635ece30f,5,,4,5
e0e07f4f-0601-4a60-831b-54e7035f02f2,5,,4,5
4dcc68d0-8f92-4583-940a-ec6a319e873f,5,,4,5
35ee01cc-feb0-436c-8b47-3e3547761037,5,,4,5
6f6e3f40-a8e7-424d-8745-12920428ff77,5,,4,5
9b41bc82-2331-4ab2-a620-262aedae2d29,5,,4,5
a1a2af6d-2fde-404c-a80a-ce5380be63fd,5,,4,5
6d9cef7a-2170-4414-842c-a53e5671d0a7,6,,4,5
88acd70b-8806-4984-8b62-c94635ece30f,6,,4,5
e0e07f4f-0601-4a60-831b-54e7035f02f2,6,,4,5
4dcc68d0-8f92-4583-940a-ec6a319e873f,6,,4,5
35ee01cc-feb0-436c-8b47-3e3547761037,6,,4,5
6f6e3f40-a8e7-424d-8745-12920428ff77,6,,4,5
9b41bc82-2331-4ab2-a620-262aedae2d29,6,,4,5
a1a2af6d-2fde-404c-a80a-ce5380be63fd,6,,4,5
6d9cef7a-2170-4414-842c-a53e5671d0a7,7,,4,5
88acd70b-8806-4984-8b62-c94635ece30f,7,,4,5
e0e07f4f-0601-4a60-831b-54e7035f02f2,7,,4,5
4dcc68d0-8f92-4583-940a-ec6a319e873f,7,,4,5
35ee01cc-feb0-436c-8b47-3e3547761037,7,,4,5
6f6e3f40-a8e7-424d-8745-12920428ff77,7,,4,5
9b41bc82-2331-4ab2-a620-262aedae2d29,7,,4,5
a1a2af6d-2fde-404c-a80a-ce5380be63fd,7,,4,5
6d9cef7a-2170-4414-842c-a53e5671d0a7,8,,4,5
88acd70b-8806-4984-8b62-c94635ece30f,8,,4,5
e0e07f4f-0601-4a60-831b-54e7035f02f2,8,,4,5
4dcc68d0-8f92-4583-940a-ec6a319e873f,8,,4,5
35ee01cc-feb0-436c-8b47-3e3547761037,8,,4,5
6f6e3f40-a8e7-424d-8745-12920428ff77,8,,4,5
9b41bc82-2331-4ab2-a620-262aedae2d29,8,,4,5
a1a2af6d-2fde-404c-a80a-ce5380be63fd,8,,4,5
6d9cef7a-2170-4414-842c-a53e5671d0a7,9,,4,5
88acd70b-8806-4984-8b62-c94635ece30f,9,,4,5
e0e07f4f-0601-4a60-831b-54e7035f02f2,9,,4,5
4dcc68d0-8f92-4583-940a-ec6a319e873f,9,,4,5
35ee01cc-feb0-436c-8b47-3e3547761037,9,,4,5
6f6e3f40-a8e7-424d-8745-12920428ff77,9,,4,5
9b41bc82-2331-4ab2-a620-262aedae2d29,9,,4,5
a1a2af6d-2fde-404c-a80a-ce5380be63fd,9,,4,5
6d9cef7a-2170-4414-842c-a53e5671d0a7,10,,4,5
88acd70b-8806-4984-8b62-c94635ece30f,10,,4,5
e0e07f4f-0601-4a60-831b-54e7035f02f2,10,,4,5
4dcc68d0-8f92-4583-940a-ec6a319e873f,10,,4,5
35ee01cc-feb0-436c-8b47-3e3547761037,10,,4,5
6f6e3f40-a8e7-424d-8745-12920428ff77,10,,4,5
9b41bc82-2331-4ab2-a620-262aedae2d29,10,,4,5
a1a2af6d-2fde-404c-a80a-ce5380be63fd,10,,4,5
007fde6b-a18a-419a-ab82-b66fd3a98086,0,,8,0
95199c48-1d53-44c9-b8dc-7531c24cdb65,0,,8,0
34a931ef-9ad6-497e-92c8-190db10c5005,0,,8,0
e9fa1383-387c-40f3-9ad1-eddc74d3b969,0,,8,0
3f8331ee-d0c2-4055-9b40-59e2cb4ad02e,0,,8,0
5ebda5a1-b683-4aca-ae88-ec6643eed7f7,0,,8,0
80cb18e5-176e-4142-b789-579ada846876,0,,8,0
a7923e0e-0c01-4f42-b901-0d0938dc8cb6,0,,8,0
007fde6b-a18a-419a-ab82-b66fd3a98086,1,,7,2
95199c48-1d53-44c9-b8dc-7531c24cdb65,1,,7,2
34a931ef-9ad6-497e-92c8-190db10c5005,1,,7,2
e9fa1383-387c-40f3-9ad1-eddc74d3b969,1,,7,2
3f8331ee-d0c2-4055-9b40-59e2cb4ad02e,1,,7,2
5ebda5a1-b683-4aca-ae88-ec6643eed7f7,1,,7,2
80cb18e5-176e-4142-b789-579ada846876,1,,7,2
a7923e0e-0c01-4f42-b901-0d0938dc8cb6,1,,7,2
007fde6b-a18a-419a-ab82-b66fd3a98086,2,,6,3
95199c48-1d53-44c9-b8dc-7531c24cdb65,2,,6,3
34a931ef-9ad6-497e-92c8-190db10c5005,2,,6,3
e9fa1383-387c-40f3-9ad1-eddc74d3b969,2,,6,3
3f8331ee-d0c2-4055-9b40-59e2cb4ad02e,2,,6,3
5ebda5a1-b683-4aca-ae88-ec6643eed7f7,2,,6,3
80cb18e5-176e-4142-b789-579ada846876,2,,6,3
a7923e0e-0c01-4f42-b901-0d0938dc8cb6,2,,6,3
007fde6b-a18a-419a-ab82-b66fd3a98086,3,,5,4
95199c48-1d53-44c9-b8dc-7531c24cdb65,3,,5,4
34a931ef-9ad6-497e-92c8-190db10c5005,3,,5,4
e9fa1383-387c-40f3-9ad1-eddc74d3b969,3,,5,4
3f8331ee-d0c2-4055-9b40-59e2cb4ad02e,3,,5,4
5ebda5a1-b683-4aca-ae88-ec6643eed7f7,3,,5,4
80cb18e5-176e-4142-b789-579ada846876,3,,5,4
a7923e0e-0c01-4f42-b901-0d0938dc8cb6,3,,5,4
007fde6b-a18a-419a-ab82-b66fd3a98086,4,,5,4
95199c48-1d53-44c9-b8dc-7531c24cdb65,4,,5,4
34a931ef-9ad6-497e-92c8-190db10c5005,4,,5,4
e9fa1383-387c-40f3-9ad1-eddc74d3b969,4,,5,4
3f8331ee-d0c2-4055-9b40-59e2cb4ad02e,4,,5,4
5ebda5a1-b683-4aca-ae88-ec6643eed7f7,4,,5,4
80cb18e5-176e-4142-b789-579ada846876,4,,5,4
a7923e0e-0c01-4f42-b901-0d0938dc8cb6,4,,5,4
007fde6b-a18a-419a-ab82-b66fd3a98086,5,,4,5
95199c48-1d53-44c9-b8dc-7531c24cdb65,5,,4,5
34a931ef-9ad6-497e-92c8-190db10c5005,5,,4,5
e9fa1383-387c-40f3-9ad1-eddc74d3b969,5,,4,5
3f8331ee-d0c2-4055-9b40-59e2cb4ad02e,5,,4,5
5ebda5a1-b683-4aca-ae88-ec6643eed7f7,5,,4,5
80cb18e5-176e-4142-b789-579ada846876,5,,4,5
a7923e0e-0c01-4f42-b901-0d0938dc8cb6,5,,4,5
007fde6b-a18a-419a-ab82-b66fd3a98086,6,,2,7
95199c48-1d53-44c9-b8dc-7531c24cdb65,6,,2,7
34a931ef-9ad6-497e-92c8-190db10c5005,6,,2,7
e9fa1383-387c-40f3-9ad1-eddc74d3b969,6,,2,7
3f8331ee-d0c2-4055-9b40-59e2cb4ad02e,6,,2,7
5ebda5a1-b683-4aca-ae88-ec6643eed7f7,6,,2,7
80cb18e5-176e-4142-b789-579ada846876,6,,2,7
a7923e0e-0c01-4f42-b901-0d0938dc8cb6,6,,2,7
f888e119-a885-4c31-9600-87222b600895,0,,8,0
8c23da27-72b6-4e10-b4b3-22b46bfe6ab3,0,,8,0
e9044267-9e41-4c87-9250-68856df9ea03,0,,8,0
dbda23fc-f0e1-47a6-bb3a-e5e774b27fda,0,,8,0
f9f02d86-d979-4db5-94be-7eda7afb807f,0,,8,0
30b958fa-b93a-4379-9e26-1323a880556f,0,,8,0
9e5eb423-3361-4214-9a9d-53855c0f549a,0,,8,0
ea0e9816-8f5a-41e8-8396-2152f3c88b2a,0,,8,0
2b7f95aa-7773-4918-92d2-32f4f4967d55,0,,8,0
40aff7c7-37a2-409b-8ec8-8d5b0b3fa0c5,0,,8,0
86339dfc-3b4e-4307-89ab-a3095a465cc8,0,,8,0
d8705bbb-7309-4c98-83e6-0596a59cd911,0,,8,0
642fdcbc-6b2d-4e16-859f-6a0c8fd5724b,0,,8,0
1f73e614-b285-4141-aad6-1477f9494a4d,0,,8,0
e530bea2-351f-459e-bc14-d3e32762aa46,0,,8,0
1ea9cf5a-4f4d-4beb-87d7-55122f11fa7f,0,,8,0
94c7940a-d3a1-4d50-a4e8-311c2c7d0b96,0,,8,0
1cd18f56-9da3-4170-b91d-ec964004b90d,0,,8,0
c0839413-7477-4141-b864-8d7960417260,0,,8,0
0940c2d0-eec4-464b-9d4f-3d16a0223e4d,0,,8,0
f3267be9-858a-4b2a-9d5c-75a331c286f3,0,,8,0
ab28c8ea-9347-483a-9ef8-4617f7652978,0,,8,0
8b880266-83d7-4c1e-886c-183e50bb053a,0,,8,0
0dcce44e-62d6-4335-9bf2-48a4d4115582,0,,8,0
8a5fa635-4cbd-4e6b-8aad-5b86e57677b7,0,,8,0
153b29ef-1568-43d5-9538-4bb5ae4372f8,0,,8,0
f9ca30dd-a3b6-4404-aaa0-ec3244a76c3b,0,,8,0
268dd095-88bb-40dc-ae4b-5c401bbcc75d,0,,8,0
e142adb0-e0c5-4bfe-aff5-bf4a346786d2,0,,8,0
4199eb36-1844-4ebd-9979-4b65a559c18f,0,,8,0
ed2a0002-3f8b-4aab-bb6e-aa46080781a0,0,,8,0
428b89dd-1b00-4414-9e7f-a20e1b0abfe6,0,,8,0
e46de1c7-e2cb-4ded-a355-30d8ecac392b,0,,8,0
4f40ce75-b836-488d-8f03-3df3f97fc322,0,,8,0
6a178308-3135-449c-9046-d8dcf28dde29,0,,8,0
248d5d86-49f2-472b-ba7f-5d491628adfc,0,,8,0
b94dfc26-96b8-45bd-b0b1-8ab8ffd53304,0,,8,0
e8048aea-0c7e-4485-b3cd-e3c42727b2e2,0,,8,0
5975b967-f3ba-49d6-b296-dcf6daeb22ed,0,,8,0
00a6e2c6-b42a-49df-847e-44742aebdc62,0,,8,0
e46de1c7-e2cb-4ded-a355-30d8ecac392b,1,,7,2
4f40ce75-b836-488d-8f03-3df3f97fc322,1,,7,2
6a178308-3135-449c-9046-d8dcf28dde29,1,,7,2
248d5d86-49f2-472b-ba7f-5d491628adfc,1,,7,2
b94dfc26-96b8-45bd-b0b1-8ab8ffd53304,1,,7,2
e8048aea-0c7e-4485-b3cd-e3c42727b2e2,1,,7,2
5975b967-f3ba-49d6-b296-dcf6daeb22ed,1,,7,2
00a6e2c6-b42a-49df-847e-44742aebdc62,1,,7,2
e46de1c7-e2cb-4ded-a355-30d8ecac392b,2,,5,4
4f40ce75-b836-488d-8f03-3df3f97fc322,2,,5,4
6a178308-3135-449c-9046-d8dcf28dde29,2,,5,4
248d5d86-49f2-472b-ba7f-5d491628adfc,2,,5,4
b94dfc26-96b8-45bd-b0b1-8ab8ffd53304,2,,5,4
e8048aea-0c7e-4485-b3cd-e3c42727b2e2,2,,5,4
5975b967-f3ba-49d6-b296-dcf6daeb22ed,2,,5,4
00a6e2c6-b42a-49df-847e-44742aebdc62,2,,5,4
4b48ce5c-6683-456e-a31c-50e4fc860fae,0,,8,0
21b9a99f-9386-4d44-a3b4-f968638fd7a8,0,,8,0
dddcedb9-149f-4072-9c97-8008b0fbd4ba,0,,8,0
59fe038c-3dca-4d4e-a31b-45a0bb4fdcba,0,,8,0
4deef06f-a993-46f8-9fd1-5aaa3777e8bc,0,,8,0
0f48d639-7b00-4ec5-b1e2-051300a11cb2,0,,8,0
bd27ec0a-8d67-4682-b0f9-39a280d3e6e2,0,,8,0
003774d9-1f7a-4e24-8f90-f97aaf2d37a9,0,,8,0
4b48ce5c-6683-456e-a31c-50e4fc860fae,1,,6,3
21b9a99f-9386-4d44-a3b4-f968638fd7a8,1,,6,3
dddcedb9-149f-4072-9c97-8008b0fbd4ba,1,,6,3
59fe038c-3dca-4d4e-a31b-45a0bb4fdcba,1,,6,3
4deef06f-a993-46f8-9fd1-5aaa3777e8bc,1,,6,3
0f48d639-7b00-4ec5-b1e2-051300a11cb2,1,,6,3
bd27ec0a-8d67-4682-b0f9-39a280d3e6e2,1,,6,3
003774d9-1f7a-4e24-8f90-f97aaf2d37a9,1,,6,3
4b48ce5c-6683-456e-a31c-50e4fc860fae,2,,5,4
21b9a99f-9386-4d44-a3b4-f968638fd7a8,2,,5,4
dddcedb9-149f-4072-9c97-8008b0fbd4ba,2,,5,4
59fe038c-3dca-4d4e-a31b-45a0bb4fdcba,2,,5,4
4deef06f-a993-46f8-9fd1-5aaa3777e8bc,2,,5,4
0f48d639-7b00-4ec5-b1e2-051300a11cb2,2,,5,4
bd27ec0a-8d67-4682-b0f9-39a280d3e6e2,2,,5,4
003774d9-1f7a-4e24-8f90-f97aaf2d37a9,2,,5,4
679cfdf8-d953-491e-a0a6-5aeea774f318,0,,8,0
5d38b993-271a-445a-84bd-27e33e13c75d,0,,8,0
84246ef6-3b8b-436d-8106-0a9fb8fccf3a,0,,8,0
6217d8d4-9b37-474d-a573-c7cd7a302fef,0,,8,0
43e66858-c4e7-4352-8837-96790eb29cab,0,,8,0
85831550-e902-412c-86e7-8a8a401ff36c,0,,8,0
6c3fa5b6-85f4-4d07-9144-c75bb20d15b0,0,,8,0
578e634b-2937-4d3f-ad20-4bbdd83b5a4f,0,,8,0
679cfdf8-d953-491e-a0a6-5aeea774f318,1,,8,1
5d38b993-271a-445a-84bd-27e33e13c75d,1,,8,1
84246ef6-3b8b-436d-8106-0a9fb8fccf3a,1,,8,1
6217d8d4-9b37-474d-a573-c7cd7a302fef,1,,8,1
43e66858-c4e7-4352-8837-96790eb29cab,1,,8,1
85831550-e902-412c-86e7-8a8a401ff36c,1,,8,1
6c3fa5b6-85f4-4d07-9144-c75bb20d15b0,1,,8,1
578e634b-2937-4d3f-ad20-4bbdd83b5a4f,1,,8,1
679cfdf8-d953-491e-a0a6-5aeea774f318,2,,8,1
5d38b993-271a-445a-84bd-27e33e13c75d,2,,8,1
84246ef6-3b8b-436d-8106-0a9fb8fccf3a,2,,8,1
